2021-Oct-08 Fri 00:00:06.420 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:34:56.495 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 9 ms to process queue
2021-Oct-08 Fri 00:35:06.486 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:35:06.489 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:35:06.489 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:35:16.483 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:35:16.485 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:35:16.485 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:35:26.502 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:35:26.504 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:35:26.505 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 7 ms to process queue
2021-Oct-08 Fri 00:35:36.484 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:35:36.486 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:35:36.486 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 7 ms to process queue
2021-Oct-08 Fri 00:35:46.495 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:35:46.498 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:35:46.498 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:35:56.505 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:35:56.507 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:35:56.507 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 10 ms to process queue
2021-Oct-08 Fri 00:36:06.486 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:36:06.488 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:36:06.488 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 7 ms to process queue
2021-Oct-08 Fri 00:36:16.514 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:36:16.516 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:36:16.516 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 7 ms to process queue
2021-Oct-08 Fri 00:36:26.535 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:36:26.537 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:36:26.537 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 12 ms to process queue
2021-Oct-08 Fri 00:36:36.533 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:36:36.536 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:36:36.536 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:36:46.512 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:36:46.515 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:36:46.515 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 9 ms to process queue
2021-Oct-08 Fri 00:36:56.512 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:36:56.514 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:36:56.514 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 10 ms to process queue
2021-Oct-08 Fri 00:37:06.497 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:37:06.500 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:37:06.500 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 9 ms to process queue
2021-Oct-08 Fri 00:37:16.477 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:37:16.479 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:37:16.479 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 7 ms to process queue
2021-Oct-08 Fri 00:37:26.482 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:37:26.484 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:37:26.484 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 8 ms to process queue
2021-Oct-08 Fri 00:37:36.432 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:37:36.434 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:37:36.435 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 9 ms to process queue
2021-Oct-08 Fri 00:37:46.427 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:37:46.428 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:37:46.429 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 5 ms to process queue
2021-Oct-08 Fri 00:37:56.488 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:37:56.491 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:37:56.491 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 7 ms to process queue
2021-Oct-08 Fri 00:38:06.495 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:38:06.498 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:38:06.498 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 9 ms to process queue
2021-Oct-08 Fri 00:38:16.511 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:38:16.514 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:38:16.514 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 8 ms to process queue
2021-Oct-08 Fri 00:38:26.492 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:38:26.495 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:38:26.495 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 9 ms to process queue
2021-Oct-08 Fri 00:38:36.483 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:38:36.485 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:38:36.485 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 7 ms to process queue
2021-Oct-08 Fri 00:38:46.492 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:38:46.496 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:38:46.496 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 10 ms to process queue
2021-Oct-08 Fri 00:38:56.536 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:38:56.540 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:38:56.540 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 13 ms to process queue
2021-Oct-08 Fri 00:39:06.478 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:39:06.481 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:39:06.481 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 8 ms to process queue
2021-Oct-08 Fri 00:39:16.422 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:39:16.423 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:39:16.423 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 3 ms to process queue
2021-Oct-08 Fri 00:39:26.488 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:39:26.490 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:39:26.491 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 8 ms to process queue
2021-Oct-08 Fri 00:39:26.849 INFO  - com.automationanywhere.devices.quartz.job.TemporaryDevicesCleanupJob - {} - execute(TemporaryDevicesCleanupJob.java:33) - Temporary Devices - Auto Delete job is triggered
2021-Oct-08 Fri 00:39:26.856 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:126) - Preparing to delete the temporary devices
2021-Oct-08 Fri 00:39:26.865 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:131) - No temporary devices are disconnected for 1439 minutes that can be deleted
2021-Oct-08 Fri 00:39:26.867 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:126) - Preparing to delete the temporary devices
2021-Oct-08 Fri 00:39:26.872 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:131) - No temporary devices are disconnected for 1439 minutes that can be deleted
2021-Oct-08 Fri 00:39:26.873 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:126) - Preparing to delete the temporary devices
2021-Oct-08 Fri 00:39:26.876 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:131) - No temporary devices are disconnected for 1439 minutes that can be deleted
2021-Oct-08 Fri 00:39:36.527 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:39:36.529 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:39:36.529 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 8 ms to process queue
2021-Oct-08 Fri 00:39:46.485 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:39:46.488 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:39:46.488 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:39:56.510 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:39:56.513 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:39:56.513 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 13 ms to process queue
2021-Oct-08 Fri 00:40:06.489 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:40:06.491 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:40:06.491 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 9 ms to process queue
2021-Oct-08 Fri 00:40:16.536 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:40:16.539 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:40:16.539 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 14 ms to process queue
2021-Oct-08 Fri 00:40:26.508 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:40:26.512 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:40:26.512 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 13 ms to process queue
2021-Oct-08 Fri 00:40:36.491 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:40:36.493 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:40:36.493 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 7 ms to process queue
2021-Oct-08 Fri 00:40:46.505 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:40:46.509 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:40:46.510 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 16 ms to process queue
2021-Oct-08 Fri 00:40:56.538 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:40:56.541 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:40:56.541 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 14 ms to process queue
2021-Oct-08 Fri 00:41:06.560 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:41:06.563 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:41:06.563 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 17 ms to process queue
2021-Oct-08 Fri 00:41:16.507 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:41:16.510 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:41:16.510 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 7 ms to process queue
2021-Oct-08 Fri 00:41:26.510 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:41:26.513 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:41:26.513 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 13 ms to process queue
2021-Oct-08 Fri 00:41:36.513 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:41:36.516 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:41:36.517 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:41:46.578 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:41:46.583 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:41:46.583 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 17 ms to process queue
2021-Oct-08 Fri 00:41:56.548 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:41:56.560 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:41:56.560 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 25 ms to process queue
2021-Oct-08 Fri 00:42:06.538 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:42:06.541 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
